Z,N,symbol,energy ,, jp,
36,46,Kr,3565.13,,0,
36,46,Kr,3595.14,,7,
36,46,Kr,3655.56,,4,
36,46,Kr,3709.37,,7,
36,46,Kr,3716.14,,2,
36,46,Kr,3815.25,,1,
36,46,Kr,3836.13,,1,
36,46,Kr,3881,,1,
36,46,Kr,3910.85,,1,
36,46,Kr,3951.5,,4,
36,46,Kr,3958.05,,1,
36,46,Kr,3997.91,,4,
36,46,Kr,4016.28,,8,
36,46,Kr,4063.5,,4,
36,46,Kr,4068.05,,4,
36,46,Kr,4125.13,,8,
36,46,Kr,4170.94,,8,
36,46,Kr,4609.5,,10,
36,46,Kr,4667.91,,9,
36,46,Kr,4746.81,,9,
36,46,Kr,4822.15,,10,
36,46,Kr,5011.88,,8,
36,46,Kr,5325.41,,10,
34,48,Se,0,,0,
34,48,Se,654.71,,2,
34,48,Se,1410.22,,0,
34,48,Se,1731.51,,2,
34,48,Se,1735.1,,4,
34,48,Se,2550.28,,4,
34,48,Se,2624.1,,0,
34,48,Se,2893.66,,5,
34,48,Se,3009.14,,3,
34,48,Se,3103.3,,4,
34,48,Se,3144.8,,6,
34,48,Se,3238.78,,4,
34,48,Se,3378.44,,3,
34,48,Se,3445.9,,0,
34,48,Se,3454.15,,5,
34,48,Se,3517.8,,8,
34,48,Se,3591.67,,2,
34,48,Se,3631.26,,0,
34,48,Se,3664,,2,
34,48,Se,3667.5,,1,
34,48,Se,3688.9,,4,
34,48,Se,3757,,2,
34,48,Se,3794.9,,7,
34,48,Se,3798,,4,
34,48,Se,3831,,0,
34,48,Se,3865.06,,3,
34,48,Se,3917.9,,2,
34,48,Se,4034.5,,2,
34,48,Se,4088,,4,
34,48,Se,4094.3,,5,
34,48,Se,4134,,2,
34,48,Se,4244.98,,1,
34,48,Se,4391.3,,2,
34,48,Se,4466,,4,
34,48,Se,4535,,4,
34,48,Se,4584,,4,
34,48,Se,4809,,1,
34,48,Se,4881,,4,
34,48,Se,4983.3,,9,
34,48,Se,5029,,1,
34,48,Se,5457,,10,
34,48,Se,5687,,11,
34,48,Se,6128.9,,12,
36,47,Kr,0,,4.5,9
36,47,Kr,9.4057,,3.5,7
36,47,Kr,41.5575,,0.5,1
36,47,Kr,561.9585,,2.5,5
36,47,Kr,571.1538,,1.5,3
36,47,Kr,690.146,,2.5,5
36,47,Kr,799.48,,2.5,5
36,47,Kr,811,,0.5,1
36,47,Kr,1011.8,,5.5,11
36,47,Kr,1100,,0.5,1
36,47,Kr,1102.73,,4.5,9
36,47,Kr,1122.03,,6.5,13
36,47,Kr,1170.4,,3.5,7
36,47,Kr,1214,,1.5,3
36,47,Kr,1221.856,,2.5,5
36,47,Kr,1277.9,,0.5,1
36,47,Kr,1517.05,,3.5,7
36,47,Kr,1529.14,,4.5,9
36,47,Kr,1642.46,,3.5,7
36,47,Kr,1668,,2.5,5
36,47,Kr,1721.43,,6.5,13
36,47,Kr,1738.19,,5.5,11
36,47,Kr,2035,,2.5,5
36,47,Kr,2121,,1.5,3
36,47,Kr,2188,,1.5,3
36,47,Kr,2236,,1.5,3
36,47,Kr,2261,,1.5,3
36,47,Kr,2265.8,,7.5,15
36,47,Kr,2338.06,,5.5,11
36,47,Kr,2379,,0.5,1
36,47,Kr,2470.42,,8.5,17
36,47,Kr,2478.1,,7.5,15
36,47,Kr,2483.84,,8.5,17
36,47,Kr,2495,,0.5,1
36,47,Kr,2510.15,,6.5,13
36,47,Kr,2550.85,,8.5,17
36,47,Kr,2585,,1.5,3
36,47,Kr,2640.63,,7.5,15
36,47,Kr,2733,,2.5,5
36,47,Kr,2733.8,,4.5,9
36,47,Kr,2841.2,,8.5,17
36,47,Kr,2944,,1.5,3
36,47,Kr,2985.9,,5.5,11
36,47,Kr,3140,,0.5,1
36,47,Kr,3157.51,,9.5,19
36,47,Kr,3367.03,,10.5,21
36,47,Kr,3411.54,,10.5,21
36,47,Kr,3603.06,,10.5,21
36,47,Kr,3718,,1.5,3
36,47,Kr,3772,,3.5,7
36,47,Kr,3906.4,,9.5,19
36,47,Kr,4025.7,,10.5,21
36,47,Kr,4172.3,,10.5,21
36,47,Kr,4218.4,,11.5,23
36,47,Kr,4585.2,,11.5,23
36,47,Kr,4694.6,,12.5,25
36,47,Kr,4870,,12.5,25
36,47,Kr,5103.3,,12.5,25
36,47,Kr,5641.2,,13.5,27
36,47,Kr,5683.4,,13.5,27
36,47,Kr,5736,,14.5,29
36,47,Kr,6373.4,,14.5,29
38,46,Sr,0,,0,
38,46,Sr,793.22,,2,
38,46,Sr,1453.93,,2,
38,46,Sr,1504.2,,0,
38,46,Sr,1767.69,,4,
38,46,Sr,2056.07,,3,
38,46,Sr,2071.6,,0,
38,46,Sr,2390,,2,
38,46,Sr,2448.11,,3,
38,46,Sr,2525,,0,
38,46,Sr,2598.23,,4,
38,46,Sr,2735.25,,5,
38,46,Sr,2769.03,,5,
38,46,Sr,2807.87,,6,
38,46,Sr,2886.99,,2,
38,46,Sr,3041.25,,5,
38,46,Sr,3098.67,,6,
38,46,Sr,3157.05,,7,
38,46,Sr,3175,,2,
38,46,Sr,3255,,3,
38,46,Sr,3270.58,,4,
38,46,Sr,3279.15,,6,
38,46,Sr,3330,,0,
38,46,Sr,3331.91,,8,
38,46,Sr,3487.92,,7,
38,46,Sr,3511.77,,4,
38,46,Sr,3650.15,,7,
38,46,Sr,3679.94,,8,
38,46,Sr,3749.07,,7,
38,46,Sr,3750,,3,
38,46,Sr,4028.78,,8,
38,46,Sr,4062.78,,4,
38,46,Sr,4268.05,,8,
38,46,Sr,4365.95,,4,
38,46,Sr,4370.4,,9,
38,46,Sr,4447.61,,10,
38,46,Sr,4534.06,,10,
38,46,Sr,4636.13,,9,
38,46,Sr,4745.72,,8,
38,46,Sr,5444.48,,11,
38,46,Sr,5653.25,,12,
38,46,Sr,5891.6,,12,
38,46,Sr,6069.43,,12,
38,46,Sr,6484.34,,13,
38,46,Sr,6739.65,,14,
38,46,Sr,6916.8,,14,
38,46,Sr,7822.8,,15,
38,46,Sr,8006.4,,16,
38,46,Sr,9098.4,,17,
38,46,Sr,9424.9,,18,
38,46,Sr,11059.9,,20,
38,46,Sr,12920,,22,
38,46,Sr,15080,,24,
36,48,Kr,0,,0,
36,48,Kr,881.615,,2,
36,48,Kr,1837.3,,0,
36,48,Kr,1897.783,,2,
36,48,Kr,2095,,4,
36,48,Kr,2345.46,,4,
36,48,Kr,2489.2,,2,
36,48,Kr,2622.98,,2,
36,48,Kr,2700.28,,3,
36,48,Kr,2759.28,,2,
36,48,Kr,2770.94,,5,
36,48,Kr,2775,,2,
36,48,Kr,2861.09,,2,
36,48,Kr,3042.11,,2,
36,48,Kr,3082.38,,3,
36,48,Kr,3172.55,,6,
36,48,Kr,3183.29,,2,
36,48,Kr,3219.35,,5,
36,48,Kr,3225,,1,
36,48,Kr,3236.07,,8,
36,48,Kr,3288.68,,5,
36,48,Kr,3312.39,,3,
36,48,Kr,3365.88,,1,
36,48,Kr,3408.15,,3,
36,48,Kr,3426.74,,2,
36,48,Kr,3475.75,,1,
36,48,Kr,3570,,3,
36,48,Kr,3587.12,,6,
36,48,Kr,3638.5,,5,
36,48,Kr,3651.61,,7,
36,48,Kr,3705.87,,1,
36,48,Kr,3718.22,,3,
36,48,Kr,3831.62,,7,
36,48,Kr,3870.1,,1,
36,48,Kr,3878.8,,2,
36,48,Kr,3927.33,,1,
36,48,Kr,3951.23,,6,
36,48,Kr,4001.82,,4,
36,48,Kr,4084.3,,1,
36,48,Kr,4116.8,,1,
36,48,Kr,4189.2,,2,
36,48,Kr,4350.12,,5,
36,48,Kr,4388.2,,8,
36,48,Kr,4407.8,,6,
36,48,Kr,4718.54,,8,
36,48,Kr,4852.25,,9,
36,48,Kr,4928.99,,9,
36,48,Kr,4976.1,,9,
36,48,Kr,5204.1,,10,
36,48,Kr,5373.4,,12,
36,48,Kr,5448.75,,10,
36,48,Kr,5640.7,,10,
36,48,Kr,5901.7,,11,
36,48,Kr,6572.1,,12,
36,48,Kr,7015.8,,13,
36,48,Kr,7653.2,,14,
36,48,Kr,10520.6,,4,
37,48,Rb,0,,2.5,5
37,48,Rb,151.192,,1.5,3
37,48,Rb,281.005,,0.5,1
37,48,Rb,514.0065,,4.5,9
37,48,Rb,731.829,,1.5,3
37,48,Rb,868.94,,3.5,7
37,48,Rb,885.84,,0.5,1
37,48,Rb,919.73,,1.5,3
37,48,Rb,950.95,,2.5,5
37,48,Rb,1175.56,,2.5,5
37,48,Rb,1293.34,,6.5,13
37,48,Rb,1295.96,,0.5,1
37,48,Rb,1384.24,,2.5,5
37,48,Rb,1445.05,,4.5,9
37,48,Rb,1449.2,,2.5,5
37,48,Rb,1496.31,,0.5,1
37,48,Rb,1631.42,,2.5,5
37,48,Rb,1668.65,,0.5,1
37,48,Rb,1747.88,,5.5,11
37,48,Rb,1786.93,,2.5,5
37,48,Rb,1792.31,,0.5,1
37,48,Rb,1802.2,,4.5,9
37,48,Rb,1852.62,,1.5,3
37,48,Rb,1929.7,,0.5,1
37,48,Rb,1950.06,,0.5,1
37,48,Rb,1999.9,,0.5,1
37,48,Rb,2028.14,,0.5,1
37,48,Rb,2039.5,,0.5,1
37,48,Rb,2053,,3.5,7
37,48,Rb,2083.34,,5.5,11
37,48,Rb,2087.6,,0.5,1
37,48,Rb,2120.97,,5.5,11
37,48,Rb,2202.4,,0.5,1
37,48,Rb,2239.1,,2.5,5
37,48,Rb,2364.44,,6.5,13
37,48,Rb,2373.5,,0.5,1
37,48,Rb,2476.75,,8.5,17
37,48,Rb,2511.42,,6.5,13
37,48,Rb,2514,,3.5,7
37,48,Rb,2602,,0.5,1
37,48,Rb,2622.65,,5.5,11
37,48,Rb,2659.25,,5.5,11
37,48,Rb,2685.69,,7.5,15
37,48,Rb,2730,,1.5,3
37,48,Rb,2801,,0.5,1
37,48,Rb,2826.55,,9.5,19
37,48,Rb,2843.65,,7.5,15
37,48,Rb,2948,,0.5,1
37,48,Rb,2981.13,,7.5,15
37,48,Rb,3016.95,,8.5,17
37,48,Rb,3024,,1.5,3
37,48,Rb,3042.13,,7.5,15
37,48,Rb,3054.56,,10.5,21
37,48,Rb,3073.2,,8.5,17
37,48,Rb,3148,,1.5,3
37,48,Rb,3198.29,,8.5,17
37,48,Rb,3200,,1.5,3
37,48,Rb,3203.27,,8.5,17
37,48,Rb,3310,,0.5,1
37,48,Rb,3398,,0.5,1
37,48,Rb,3491.15,,10.5,21
37,48,Rb,3541,,1.5,3
37,48,Rb,3562.56,,9.5,19
37,48,Rb,3598,,1.5,3
37,48,Rb,3656,,0.5,1
37,48,Rb,3698,,0.5,1
37,48,Rb,3717.2,,11.5,23
37,48,Rb,3813.19,,9.5,19
37,48,Rb,3886,,1.5,3
37,48,Rb,3981,,0.5,1
37,48,Rb,4039,,1.5,3
37,48,Rb,4117,,1.5,3
37,48,Rb,4135.42,,11.5,23
37,48,Rb,4154,,1.5,3
37,48,Rb,4195,,2.5,5
37,48,Rb,4220,,0.5,1
37,48,Rb,4311.08,,10.5,21
37,48,Rb,4343,,1.5,3
37,48,Rb,4356.53,,10.5,21
37,48,Rb,4379.8,,12.5,25
37,48,Rb,4484,,1.5,3
37,48,Rb,4575,,1.5,3
37,48,Rb,4631,,0.5,1
37,48,Rb,4729,,0.5,1
37,48,Rb,4756,,1.5,3
37,48,Rb,4757.21,,12.5,25
37,48,Rb,4861,,1.5,3
37,48,Rb,4913,,0.5,1
37,48,Rb,5013,,1.5,3
37,48,Rb,5074,,1.5,3
37,48,Rb,5127,,1.5,3
37,48,Rb,5186,,0.5,1
37,48,Rb,5245,,1.5,3
37,48,Rb,5312.25,,12.5,25
37,48,Rb,5367,,1.5,3
37,48,Rb,5419.3,,13.5,27
37,48,Rb,5444,,1.5,3
37,48,Rb,5516,,0.5,1
37,48,Rb,5563,,1.5,3
37,48,Rb,5611.8,,14.5,29
37,48,Rb,5643,,1.5,3
37,48,Rb,5668,,1.5,3
37,48,Rb,5719,,0.5,1
37,48,Rb,5815,,1.5,3
37,48,Rb,5996,,1.5,3
37,48,Rb,6065,,0.5,1
37,48,Rb,6185,,1.5,3
37,48,Rb,6335.9,,15.5,31
37,48,Rb,7107.1,,16.5,33
37,48,Rb,11948,,2.5,5
37,48,Rb,12232,,0.5,1
36,50,Kr,0,,0,
36,50,Kr,1564.61,,2,
36,50,Kr,2250.01,,4,
36,50,Kr,2349.47,,2,
36,50,Kr,2726.4,,0,
36,50,Kr,2850.72,,2,
36,50,Kr,2916.83,,3,
36,50,Kr,2926.16,,2,
36,50,Kr,3009.43,,1,
36,50,Kr,3098.85,,3,
36,50,Kr,3328.1,,3,
36,50,Kr,3541.3,,0,
36,50,Kr,3583.4,,0,
36,50,Kr,3782.8,,3,
36,50,Kr,3816.32,,5,
36,50,Kr,3832,,0,
36,50,Kr,3935.1,,5,
36,50,Kr,3959,,3,
36,50,Kr,4038.6,,2,
36,50,Kr,4064.12,,6,
36,50,Kr,4072,,5,
36,50,Kr,4111,,2,
36,50,Kr,4175,,4,
36,50,Kr,4194,,2,
36,50,Kr,4277,,7,
36,50,Kr,4315.82,,2,
36,50,Kr,4399,,4,
36,50,Kr,4400.82,,1,
36,50,Kr,4430.5,,6,
36,50,Kr,4559,,4,
36,50,Kr,4666,,3,
36,50,Kr,4693.3,,7,
36,50,Kr,4755.77,,7,
36,50,Kr,4819,,2,
36,50,Kr,4867.5,,1,
36,50,Kr,4928,,4,
36,50,Kr,4948,,2,
36,50,Kr,5406.1,,1,
36,50,Kr,5517.42,,1,
36,50,Kr,5571.2,,1,
36,50,Kr,5660.3,,8,
36,50,Kr,5788.4,,1,
36,50,Kr,5814.5,,9,
36,50,Kr,5924.3,,1,
36,50,Kr,6089.1,,1,
36,50,Kr,6160.34,,1,
36,50,Kr,6211.8,,1,
36,50,Kr,6248,,10,
36,50,Kr,6328.8,,1,
36,50,Kr,6432.16,,1,
36,50,Kr,6463.2,,1,
36,50,Kr,6531.97,,1,
36,50,Kr,6678.9,,1,
36,50,Kr,6720.5,,1,
36,50,Kr,6768.3,,1,
36,50,Kr,6818.6,,1,
36,50,Kr,7028.4,,1,
36,50,Kr,7128.1,,10,
36,50,Kr,7234.6,,1,
36,50,Kr,7304.5,,1,
36,50,Kr,7314.6,,1,
36,50,Kr,7459.5,,11,
36,50,Kr,7570,,1,
36,50,Kr,7675.7,,1,
36,50,Kr,7745.8,,1,
36,50,Kr,7797.9,,1,
36,50,Kr,7846.6,,1,
36,50,Kr,7874.2,,1,
36,50,Kr,7876.4,,12,
36,50,Kr,7958.4,,1,
36,50,Kr,8428.6,,1,
36,50,Kr,8621.7,,1,
36,50,Kr,8651.3,,1,
36,50,Kr,8802.5,,1,
36,50,Kr,8841.6,,1,
36,50,Kr,9014.4,,1,
36,50,Kr,9068.1,,1,
36,50,Kr,9086.1,,1,
36,50,Kr,9452.9,,1,
36,50,Kr,10116.2,,1,
38,48,Sr,0,,0,
38,48,Sr,1076.68,,2,
38,48,Sr,1854.22,,2,
38,48,Sr,2106,,0,
38,48,Sr,2203,,0,
38,48,Sr,2229.81,,4,
38,48,Sr,2481.96,,3,
38,48,Sr,2642.18,,2,
38,48,Sr,2672.89,,5,
38,48,Sr,2788.9,,2,
38,48,Sr,2857.41,,6,
38,48,Sr,2878.32,,4,
38,48,Sr,2956.09,,8,
38,48,Sr,2997.41,,3,
38,48,Sr,3055.87,,5,
38,48,Sr,3104,,0,
38,48,Sr,3185.29,,3,
38,48,Sr,3291.46,,6,
38,48,Sr,3317.7,,5,
38,48,Sr,3362.11,,4,
38,48,Sr,3430,,2,
38,48,Sr,3482.3,,6,
38,48,Sr,3500,,3,
38,48,Sr,3555.87,,4,
38,48,Sr,3645,,3,
38,48,Sr,3664.41,,7,
38,48,Sr,3665.3,,5,
38,48,Sr,3686,,2,
38,48,Sr,3686.84,,3,
38,48,Sr,3765.74,,3,
38,48,Sr,3774.98,,4,
38,48,Sr,3782.7,,6,
38,48,Sr,3831.12,,3,
38,48,Sr,3871.5,,3,
38,48,Sr,3926.04,,4,
38,48,Sr,3942.46,,3,
38,48,Sr,3968.96,,3,
38,48,Sr,3973.1,,6,
38,48,Sr,4146.21,,3,
38,48,Sr,4148.5,,9,
38,48,Sr,4154.28,,8,
38,48,Sr,4206.11,,3,
38,48,Sr,4410.7,,3,
38,48,Sr,4600.6,,6,
38,48,Sr,4709.13,,10,
38,48,Sr,4718,,3,
38,48,Sr,4924.6,,9,
38,48,Sr,4954,,3,
38,48,Sr,4976.22,,10,
38,48,Sr,5012.7,,11,
38,48,Sr,5544,,9,
38,48,Sr,5660.6,,12,
38,48,Sr,5834.6,,11,
38,48,Sr,5847.9,,10,
38,48,Sr,5984.8,,11,
38,48,Sr,6041.1,,11,
38,48,Sr,6061.3,,12,
38,48,Sr,6191.2,,13,
38,48,Sr,6205.1,,12,
38,48,Sr,6687.4,,13,
38,48,Sr,6879,,12,
38,48,Sr,6890.6,,14,
38,48,Sr,7241.1,,14,
38,48,Sr,7336.7,,13,
38,48,Sr,7461.8,,15,
38,48,Sr,7640.7,,14,
38,48,Sr,7822,,1,
38,48,Sr,7844.4,,14,
38,48,Sr,8338,,15,
38,48,Sr,8814.3,,16,
38,48,Sr,8964.7,,16,
38,48,Sr,9431,,17,
38,48,Sr,10005.6,,18,
38,48,Sr,10873.8,,19,
38,48,Sr,12064,,2,
38,49,Sr,0,,4.5,9
38,49,Sr,388.5287,,0.5,1
38,49,Sr,873.339,,1.5,3
38,49,Sr,1228.427,,2.5,5
38,49,Sr,1253.941,,2.5,5
38,49,Sr,1740,,6.5,13
38,49,Sr,1742,,2.5,5
38,49,Sr,1770.48,,2.5,5
38,49,Sr,1920.49,,3.5,7
38,49,Sr,2110.07,,1.5,3
38,49,Sr,2153.5,,5.5,11
38,49,Sr,2169.43,,0.5,1
38,49,Sr,2235.7,,4.5,9
38,49,Sr,2414.52,,1.5,3
38,49,Sr,2420.4,,2.5,5
38,49,Sr,2532.8,,3.5,7
38,49,Sr,2536.3,,5.5,11
38,49,Sr,2550,,3.5,7
38,49,Sr,2555,,4.5,9
38,49,Sr,2596,,6.5,13
38,49,Sr,2633,,0.5,1
38,49,Sr,2656,,2.5,5
38,49,Sr,2676.88,,1.5,3
38,49,Sr,2679,,0.5,1
38,49,Sr,2682,,1.5,3
38,49,Sr,2707.5,,3.5,7
38,49,Sr,2818.89,,4.5,9
38,49,Sr,2821,,4.5,9
38,49,Sr,2831.2,,7.5,15
38,49,Sr,2850.54,,0.5,1
38,49,Sr,2920.8,,3.5,7
38,49,Sr,2921.12,,1.5,3
38,49,Sr,2940.73,,0.5,1
38,49,Sr,3007.21,,1.5,3
38,49,Sr,3019.208,,0.5,1
38,49,Sr,3066.358,,0.5,1
38,49,Sr,3117.4,,6.5,13
38,49,Sr,3125.28,,0.5,1
38,49,Sr,3136,,2.5,5
38,49,Sr,3151.57,,1.5,3
38,49,Sr,3166.38,,2.5,5
38,49,Sr,3232.27,,0.5,1
38,49,Sr,3249.4,,8.5,17
38,49,Sr,3258.85,,2.5,5
38,49,Sr,3271,,4.5,9
38,49,Sr,3277.5,,2.5,5
38,49,Sr,3371.55,,0.5,1
38,49,Sr,3385.32,,2.5,5
38,49,Sr,3390.9,,9.5,19
38,49,Sr,3415.76,,0.5,1
38,49,Sr,3425.56,,2.5,5
38,49,Sr,3431.39,,0.5,1
38,49,Sr,3507.09,,1.5,3
38,49,Sr,3521,,2.5,5
38,49,Sr,3547.9,,2.5,5
38,49,Sr,3591.07,,1.5,3
38,49,Sr,3602.61,,1.5,3
38,49,Sr,3607.63,,0.5,1
38,49,Sr,3610.9,,10.5,21
38,49,Sr,3628.1,,0.5,1
38,49,Sr,3674.19,,1.5,3
38,49,Sr,3682.3,,3.5,7
38,49,Sr,3685.9,,8.5,17
38,49,Sr,3716.81,,0.5,1
38,49,Sr,3718,,9.5,19
38,49,Sr,3731.35,,1.5,3
38,49,Sr,3750,,3.5,7
38,49,Sr,3765.49,,0.5,1
38,49,Sr,3776,,1.5,3
38,49,Sr,3872.24,,0.5,1
38,49,Sr,3880.63,,3.5,7
38,49,Sr,3951.45,,0.5,1
38,49,Sr,3958.667,,1.5,3
38,49,Sr,3960,,2.5,5
38,49,Sr,4020,,3.5,7
38,49,Sr,4026.41,,0.5,1
38,49,Sr,4031.5,,3.5,7
38,49,Sr,4056.35,,0.5,1
38,49,Sr,4080.79,,1.5,3
38,49,Sr,4114.6,,2.5,5
38,49,Sr,4164.97,,0.5,1
38,49,Sr,4171.9,,8.5,17
38,49,Sr,4180,,2.5,5
38,49,Sr,4182.36,,0.5,1
38,49,Sr,4196.82,,1.5,3
38,49,Sr,4224.03,,0.5,1
38,49,Sr,4235.66,,1.5,3
38,49,Sr,4251.6,,3.5,7
38,49,Sr,4337.06,,0.5,1
38,49,Sr,4354.5,,2.5,5
38,49,Sr,4435.6,,0.5,1
38,49,Sr,4440.4,,11.5,23
38,49,Sr,4536.56,,0.5,1
38,49,Sr,4551.19,,0.5,1
38,49,Sr,4571.4,,9.5,19
38,49,Sr,4604.86,,0.5,1
38,49,Sr,4644.07,,0.5,1
38,49,Sr,4651.28,,0.5,1
38,49,Sr,4671.8,,10.5,21
38,49,Sr,4684.61,,0.5,1
38,49,Sr,4717.8,,2.5,5
38,49,Sr,4783.75,,0.5,1
38,49,Sr,4789.87,,1.5,3
38,49,Sr,4826.84,,0.5,1
38,49,Sr,4846.46,,0.5,1
38,49,Sr,4953.11,,0.5,1
38,49,Sr,4964.32,,0.5,1
38,49,Sr,5020,,2.5,5
38,49,Sr,5063.08,,0.5,1
38,49,Sr,5067.58,,0.5,1
38,49,Sr,5082.46,,0.5,1
38,49,Sr,5091.04,,0.5,1
38,49,Sr,5106.55,,0.5,1
38,49,Sr,5120,,2.5,5
38,49,Sr,5142.3,,0.5,1
38,49,Sr,5173.7,,11.5,23
38,49,Sr,5207.25,,0.5,1
38,49,Sr,5260,,2.5,5
38,49,Sr,5282.37,,0.5,1
38,49,Sr,5296.15,,0.5,1
38,49,Sr,5333.29,,0.5,1
38,49,Sr,5379.02,,0.5,1
38,49,Sr,5397.14,,0.5,1
38,49,Sr,5420,,2.5,5
38,49,Sr,5560,,2.5,5
38,49,Sr,5647.33,,0.5,1
38,49,Sr,5673.18,,0.5,1
38,49,Sr,5770,,2.5,5
38,49,Sr,5811.16,,0.5,1
38,49,Sr,5843.34,,1.5,3
38,49,Sr,5885.3,,12.5,25
38,49,Sr,5920,,2.5,5
38,49,Sr,5943.16,,1.5,3
38,49,Sr,6074.44,,0.5,1
38,49,Sr,6074.7,,12.5,25
38,49,Sr,6093.68,,0.5,1
38,49,Sr,6189.07,,0.5,1
38,49,Sr,6374.1,,13.5,27
38,49,Sr,6674.6,,14.5,29
38,49,Sr,7032.43,,0.5,1
38,49,Sr,7442.5,,15.5,31
38,49,Sr,10720,,1.5,3
38,49,Sr,11120,,2.5,5
38,49,Sr,11550,,0.5,1
38,50,Sr,0,,0,
38,50,Sr,1836.09,,2,
38,50,Sr,2734.137,,3,
38,50,Sr,3156.19,,0,
38,50,Sr,3218.489,,2,
38,50,Sr,3378.2,,1,
38,50,Sr,3486.56,,1,
38,50,Sr,3522.77,,2,
38,50,Sr,3584.784,,5,
38,50,Sr,3635.09,,3,
38,50,Sr,3952.636,,4,
38,50,Sr,3992.42,,0,
38,50,Sr,4019.56,,6,
38,50,Sr,4035.52,,2,
38,50,Sr,4039.04,,3,
38,50,Sr,4170.41,,3,
38,50,Sr,4171,,6,
38,50,Sr,4226.98,,1,
38,50,Sr,4227.2,,3,
38,50,Sr,4232,,4,
38,50,Sr,4262.9,,1,
38,50,Sr,4268.7,,3,
38,50,Sr,4299.52,,4,
38,50,Sr,4353.95,,3,
38,50,Sr,4367.94,,7,
38,50,Sr,4413.96,,2,
38,50,Sr,4451.97,,4,
38,50,Sr,4484.83,,0,
38,50,Sr,4514.028,,2,
38,50,Sr,4521.43,,6,
38,50,Sr,4613.8,,3,
38,50,Sr,4622.19,,2,
38,50,Sr,4687.38,,7,
38,50,Sr,4742.5,,1,
38,50,Sr,4743,,6,
38,50,Sr,4761.8,,2,
38,50,Sr,4770.12,,2,
38,50,Sr,4801.3,,0,
38,50,Sr,4801.4,,1,
38,50,Sr,4845.62,,3,
38,50,Sr,4853.026,,1,
38,50,Sr,4880.57,,4,
38,50,Sr,4914.6,,1,
38,50,Sr,4923.61,,2,
38,50,Sr,4930.6,,2,
38,50,Sr,4988.23,,2,
38,50,Sr,5010.59,,3,
38,50,Sr,5085.49,,2,
38,50,Sr,5092.12,,4,
38,50,Sr,5103.31,,7,
38,50,Sr,5113.06,,2,
38,50,Sr,5123.8,,1,
38,50,Sr,5127.4,,2,
38,50,Sr,5163.91,,2,
38,50,Sr,5170.1,,2,
38,50,Sr,5199,,4,
38,50,Sr,5253.92,,3,
38,50,Sr,5275.98,,1,
38,50,Sr,5307.53,,1,
38,50,Sr,5321.36,,4,
38,50,Sr,5322.39,,2,
38,50,Sr,5383,,4,
38,50,Sr,5393.25,,2,
38,50,Sr,5396,,2,
38,50,Sr,5415.7,,4,
38,50,Sr,5424.61,,3,
38,50,Sr,5427.6,,8,
38,50,Sr,5427.71,,4,
38,50,Sr,5465,,4,
38,50,Sr,5472.88,,2,
38,50,Sr,5485.6,,1,
38,50,Sr,5498.7,,1,
38,50,Sr,5517.2,,1,
38,50,Sr,5518.23,,4,
38,50,Sr,5537,,2,
38,50,Sr,5542.2,,1,
38,50,Sr,5590.32,,1,
38,50,Sr,5600.6,,1,
38,50,Sr,5655.3,,8,
38,50,Sr,5656.5,,2,
38,50,Sr,5678.34,,4,
38,50,Sr,5689,,3,
38,50,Sr,5691.3,,1,
38,50,Sr,5693.93,,2,
38,50,Sr,5730.18,,4,
38,50,Sr,5772.23,,0,
38,50,Sr,5800.71,,1,
38,50,Sr,5812.08,,3,
38,50,Sr,5831.5,,1,
38,50,Sr,5835.58,,3,
38,50,Sr,5858.5,,4,
38,50,Sr,5866,,1,
38,50,Sr,5951.09,,4,
38,50,Sr,5990,,1,
38,50,Sr,5996.24,,4,
38,50,Sr,6010,,1,
38,50,Sr,6011.15,,2,
38,50,Sr,6011.5,,3,
38,50,Sr,6052.2,,2,
38,50,Sr,6053.86,,2,
38,50,Sr,6099.01,,3,
38,50,Sr,6101.4,,1,
38,50,Sr,6106,,1,
38,50,Sr,6153.5,,1,
38,50,Sr,6168.1,,1,
38,50,Sr,6173.06,,1,
38,50,Sr,6200.63,,1,
38,50,Sr,6213.9,,1,
38,50,Sr,6216,,4,
38,50,Sr,6235.5,,7,
38,50,Sr,6249.26,,2,
38,50,Sr,6257.85,,3,
38,50,Sr,6270,,2,
38,50,Sr,6282.8,,3,
38,50,Sr,6302.1,,2,
38,50,Sr,6333.44,,1,
38,50,Sr,6346.45,,1,
38,50,Sr,6367,,1,
38,50,Sr,6382,,1,
38,50,Sr,6507.74,,4,
38,50,Sr,6518.83,,2,
38,50,Sr,6551.5,,3,
38,50,Sr,6583.7,,1,
38,50,Sr,6591.7,,1,
38,50,Sr,6612.75,,2,
38,50,Sr,6640,,0,
38,50,Sr,6692.46,,3,
38,50,Sr,6710.4,,1,
38,50,Sr,6806.89,,4,
38,50,Sr,6840.64,,8,
38,50,Sr,6854.6,,1,
38,50,Sr,6916.68,,3,
38,50,Sr,6961.5,,3,
38,50,Sr,6987,,1,
38,50,Sr,7022.6,,3,
38,50,Sr,7056,,2,
38,50,Sr,7089.11,,1,
38,50,Sr,7119.3,,10,
38,50,Sr,7138.84,,4,
38,50,Sr,7169.21,,1,
38,50,Sr,7207.88,,3,
38,50,Sr,7281.8,,1,
38,50,Sr,7299.9,,1,
